9
0.0	0.0	Air
0.868463	0.868463	Air
0.87333137	0.87333137	Air
0.22077131	0.22077131	Air
0.28760406	0.28760406	Air
0.56490624	0.56490624	Air
0.49358374	0.49358374	Air
0.24912778	0.24912778	Air
0.62562263	0.62562263	Air
