9
0.0	0.0	0
0.868463	0.868463	86
0.87333137	0.87333137	87
0.22077131	0.22077131	22
0.28760406	0.28760406	28
0.56490624	0.56490624	56
0.49358374	0.49358374	49
0.24912778	0.24912778	24
0.62562263	0.62562263	62
